Iteration No: 1 started. Evaluating function at random point.
0.8853664864611531 85 1
100000.0
Epoch 6/3000  | val_loss: 2.4024 - val_rmse: 1.5500 - val_mae: 1.2218 - took 0.7 sec
Epoch 7/3000  | val_loss: 1.9119 - val_rmse: 1.3827 - val_mae: 1.0832 - took 0.6 sec
Epoch 8/3000  | val_loss: 1.6310 - val_rmse: 1.2771 - val_mae: 1.0017 - took 0.7 sec
Epoch 9/3000  | val_loss: 1.4542 - val_rmse: 1.2059 - val_mae: 0.9496 - took 0.7 sec
Epoch 10/3000 | val_loss: 1.3352 - val_rmse: 1.1555 - val_mae: 0.9142 - took 0.6 sec
Epoch 11/3000 | val_loss: 1.2511 - val_rmse: 1.1185 - val_mae: 0.8888 - took 0.6 sec
Epoch 12/3000 | val_loss: 1.1893 - val_rmse: 1.0906 - val_mae: 0.8698 - took 0.6 sec
Epoch 13/3000 | val_loss: 1.1427 - val_rmse: 1.0690 - val_mae: 0.8553 - took 0.7 sec
Epoch 14/3000 | val_loss: 1.1067 - val_rmse: 1.0520 - val_mae: 0.8440 - took 0.7 sec
Epoch 15/3000 | val_loss: 1.0782 - val_rmse: 1.0384 - val_mae: 0.8349 - took 0.7 sec
Epoch 16/3000 | val_loss: 1.0554 - val_rmse: 1.0274 - val_mae: 0.8276 - took 0.6 sec
Epoch 17/3000 | val_loss: 1.0369 - val_rmse: 1.0183 - val_mae: 0.8216 - took 0.6 sec
Epoch 18/3000 | val_loss: 1.0217 - val_rmse: 1.0108 - val_mae: 0.8166 - took 0.6 sec
Epoch 19/3000 | val_loss: 1.0090 - val_rmse: 1.0045 - val_mae: 0.8124 - took 0.6 sec
Epoch 20/3000 | val_loss: 0.9984 - val_rmse: 0.9992 - val_mae: 0.8088 - took 0.6 sec
Epoch 21/3000 | val_loss: 0.9895 - val_rmse: 0.9947 - val_mae: 0.8058 - took 0.6 sec
Epoch 22/3000 | val_loss: 0.9818 - val_rmse: 0.9909 - val_mae: 0.8032 - took 0.6 sec
Epoch 23/3000 | val_loss: 0.9753 - val_rmse: 0.9876 - val_mae: 0.8009 - took 0.6 sec
Epoch 24/3000 | val_loss: 0.9696 - val_rmse: 0.9847 - val_mae: 0.7989 - took 0.6 sec
Epoch 25/3000 | val_loss: 0.9647 - val_rmse: 0.9822 - val_mae: 0.7972 - took 0.6 sec
Epoch 26/3000 | val_loss: 0.9605 - val_rmse: 0.9800 - val_mae: 0.7957 - took 0.6 sec
Epoch 27/3000 | val_loss: 0.9567 - val_rmse: 0.9781 - val_mae: 0.7944 - took 0.6 sec
Epoch 28/3000 | val_loss: 0.9534 - val_rmse: 0.9764 - val_mae: 0.7932 - took 0.6 sec
Epoch 29/3000 | val_loss: 0.9505 - val_rmse: 0.9749 - val_mae: 0.7922 - took 0.7 sec
Epoch 30/3000 | val_loss: 0.9479 - val_rmse: 0.9736 - val_mae: 0.7912 - took 0.7 sec
Epoch 31/3000 | val_loss: 0.9457 - val_rmse: 0.9724 - val_mae: 0.7904 - took 0.7 sec
Epoch 32/3000 | val_loss: 0.9436 - val_rmse: 0.9714 - val_mae: 0.7897 - took 0.6 sec
Epoch 33/3000 | val_loss: 0.9418 - val_rmse: 0.9705 - val_mae: 0.7890 - took 0.6 sec
Epoch 34/3000 | val_loss: 0.9401 - val_rmse: 0.9696 - val_mae: 0.7884 - took 0.6 sec
Epoch 35/3000 | val_loss: 0.9386 - val_rmse: 0.9688 - val_mae: 0.7879 - took 0.6 sec
Epoch 36/3000 | val_loss: 0.9373 - val_rmse: 0.9681 - val_mae: 0.7874 - took 0.6 sec
Epoch 37/3000 | val_loss: 0.9361 - val_rmse: 0.9675 - val_mae: 0.7869 - took 0.6 sec
Epoch 38/3000 | val_loss: 0.9350 - val_rmse: 0.9669 - val_mae: 0.7865 - took 0.6 sec
Epoch 39/3000 | val_loss: 0.9340 - val_rmse: 0.9664 - val_mae: 0.7862 - took 0.6 sec
Epoch 40/3000 | val_loss: 0.9331 - val_rmse: 0.9660 - val_mae: 0.7858 - took 0.6 sec
Epoch 41/3000 | val_loss: 0.9322 - val_rmse: 0.9655 - val_mae: 0.7855 - took 0.6 sec
Epoch 42/3000 | val_loss: 0.9315 - val_rmse: 0.9651 - val_mae: 0.7852 - took 0.6 sec
Epoch 43/3000 | val_loss: 0.9307 - val_rmse: 0.9648 - val_mae: 0.7850 - took 0.6 sec
Epoch 44/3000 | val_loss: 0.9301 - val_rmse: 0.9644 - val_mae: 0.7848 - took 0.6 sec
Epoch 45/3000 | val_loss: 0.9295 - val_rmse: 0.9641 - val_mae: 0.7845 - took 0.6 sec
Epoch 46/3000 | val_loss: 0.9289 - val_rmse: 0.9638 - val_mae: 0.7843 - took 0.6 sec
Epoch 47/3000 | val_loss: 0.9284 - val_rmse: 0.9636 - val_mae: 0.7841 - took 0.6 sec
Epoch 48/3000 | val_loss: 0.9280 - val_rmse: 0.9633 - val_mae: 0.7840 - took 0.6 sec
Epoch 49/3000 | val_loss: 0.9275 - val_rmse: 0.9631 - val_mae: 0.7838 - took 0.6 sec
Epoch 50/3000 | val_loss: 0.9271 - val_rmse: 0.9629 - val_mae: 0.7837 - took 0.6 sec
Epoch 51/3000 | val_loss: 0.9267 - val_rmse: 0.9627 - val_mae: 0.7835 - took 0.6 sec
Epoch 52/3000 | val_loss: 0.9264 - val_rmse: 0.9625 - val_mae: 0.7834 - took 0.6 sec
Epoch 53/3000 | val_loss: 0.9260 - val_rmse: 0.9623 - val_mae: 0.7833 - took 0.6 sec
Epoch 54/3000 | val_loss: 0.9257 - val_rmse: 0.9621 - val_mae: 0.7832 - took 0.6 sec
Epoch 55/3000 | val_loss: 0.9254 - val_rmse: 0.9620 - val_mae: 0.7831 - took 0.6 sec
Epoch 56/3000 | val_loss: 0.9251 - val_rmse: 0.9618 - val_mae: 0.7830 - took 0.6 sec
Epoch 57/3000 | val_loss: 0.9249 - val_rmse: 0.9617 - val_mae: 0.7829 - took 0.6 sec
Epoch 58/3000 | val_loss: 0.9246 - val_rmse: 0.9616 - val_mae: 0.7828 - took 0.6 sec
Epoch 59/3000 | val_loss: 0.9244 - val_rmse: 0.9615 - val_mae: 0.7827 - took 0.6 sec
Epoch 60/3000 | val_loss: 0.9242 - val_rmse: 0.9614 - val_mae: 0.7826 - took 0.6 sec
Epoch 61/3000 | val_loss: 0.9240 - val_rmse: 0.9612 - val_mae: 0.7825 - took 0.6 sec
Epoch 62/3000 | val_loss: 0.9238 - val_rmse: 0.9611 - val_mae: 0.7825 - took 0.6 sec
Epoch 63/3000 | val_loss: 0.9236 - val_rmse: 0.9610 - val_mae: 0.7824 - took 0.6 sec
Epoch 64/3000 | val_loss: 0.9234 - val_rmse: 0.9610 - val_mae: 0.7823 - took 0.6 sec
Epoch 65/3000 | val_loss: 0.9233 - val_rmse: 0.9609 - val_mae: 0.7823 - took 0.6 sec
Epoch 66/3000 | val_loss: 0.9231 - val_rmse: 0.9608 - val_mae: 0.7822 - took 0.6 sec
Epoch 67/3000 | val_loss: 0.9230 - val_rmse: 0.9607 - val_mae: 0.7821 - took 0.6 sec
Epoch 68/3000 | val_loss: 0.9228 - val_rmse: 0.9606 - val_mae: 0.7821 - took 0.6 sec
Epoch 69/3000 | val_loss: 0.9227 - val_rmse: 0.9606 - val_mae: 0.7820 - took 0.6 sec
Epoch 70/3000 | val_loss: 0.9226 - val_rmse: 0.9605 - val_mae: 0.7820 - took 0.6 sec
Epoch 71/3000 | val_loss: 0.9224 - val_rmse: 0.9604 - val_mae: 0.7820 - took 0.6 sec
Epoch 72/3000 | val_loss: 0.9223 - val_rmse: 0.9604 - val_mae: 0.7819 - took 0.6 sec
Epoch 73/3000 | val_loss: 0.9222 - val_rmse: 0.9603 - val_mae: 0.7819 - took 0.6 sec
Epoch 74/3000 | val_loss: 0.9221 - val_rmse: 0.9603 - val_mae: 0.7818 - took 0.6 sec
Epoch 75/3000 | val_loss: 0.9220 - val_rmse: 0.9602 - val_mae: 0.7818 - took 0.7 sec
Epoch 76/3000 | val_loss: 0.9219 - val_rmse: 0.9602 - val_mae: 0.7818 - took 0.7 sec
Epoch 77/3000 | val_loss: 0.9218 - val_rmse: 0.9601 - val_mae: 0.7817 - took 0.6 sec
Epoch 78/3000 | val_loss: 0.9217 - val_rmse: 0.9601 - val_mae: 0.7817 - took 0.7 sec
Epoch 79/3000 | val_loss: 0.9216 - val_rmse: 0.9600 - val_mae: 0.7817 - took 0.7 sec
Epoch 80/3000 | val_loss: 0.9215 - val_rmse: 0.9600 - val_mae: 0.7816 - took 0.7 sec
Epoch 81/3000 | val_loss: 0.9215 - val_rmse: 0.9599 - val_mae: 0.7816 - took 0.7 sec
Epoch 82/3000 | val_loss: 0.9214 - val_rmse: 0.9599 - val_mae: 0.7816 - took 0.7 sec
Epoch 83/3000 | val_loss: 0.9213 - val_rmse: 0.9599 - val_mae: 0.7816 - took 0.7 sec
Epoch 84/3000 | val_loss: 0.9212 - val_rmse: 0.9598 - val_mae: 0.7815 - took 0.7 sec
Epoch 85/3000 | val_loss: 0.9212 - val_rmse: 0.9598 - val_mae: 0.7815 - took 0.7 sec
Epoch 86/3000 | val_loss: 0.9211 - val_rmse: 0.9597 - val_mae: 0.7815 - took 0.7 sec
Epoch 87/3000 | val_loss: 0.9210 - val_rmse: 0.9597 - val_mae: 0.7815 - took 0.7 sec
Epoch 88/3000 | val_loss: 0.9210 - val_rmse: 0.9597 - val_mae: 0.7814 - took 0.7 sec
Epoch 89/3000 | val_loss: 0.9209 - val_rmse: 0.9596 - val_mae: 0.7814 - took 0.7 sec
Epoch 90/3000 | val_loss: 0.9209 - val_rmse: 0.9596 - val_mae: 0.7814 - took 0.7 sec
Epoch 91/3000 | val_loss: 0.9208 - val_rmse: 0.9596 - val_mae: 0.7814 - took 0.7 sec
Epoch 92/3000 | val_loss: 0.9207 - val_rmse: 0.9596 - val_mae: 0.7814 - took 0.6 sec
Epoch 93/3000 | val_loss: 0.9207 - val_rmse: 0.9595 - val_mae: 0.7813 - took 0.6 sec
Epoch 94/3000 | val_loss: 0.9206 - val_rmse: 0.9595 - val_mae: 0.7813 - took 0.6 sec
Epoch 95/3000 | val_loss: 0.9206 - val_rmse: 0.9595 - val_mae: 0.7813 - took 0.6 sec
Epoch 96/3000 | val_loss: 0.9205 - val_rmse: 0.9595 - val_mae: 0.7813 - took 0.6 sec
Epoch 97/3000 | val_loss: 0.9205 - val_rmse: 0.9594 - val_mae: 0.7813 - took 0.6 sec
Epoch 98/3000 | val_loss: 0.9205 - val_rmse: 0.9594 - val_mae: 0.7813 - took 0.6 sec
Epoch 99/3000 | val_loss: 0.9204 - val_rmse: 0.9594 - val_mae: 0.7813 - took 0.6 sec
Epoch 100/3000 | val_loss: 0.9204 - val_rmse: 0.9594 - val_mae: 0.7812 - took 0.6 sec
Epoch 101/3000 | val_loss: 0.9203 - val_rmse: 0.9593 - val_mae: 0.7812 - took 0.6 sec
Epoch 102/3000 | val_loss: 0.9203 - val_rmse: 0.9593 - val_mae: 0.7812 - took 0.6 sec
Epoch 103/3000 | val_loss: 0.9202 - val_rmse: 0.9593 - val_mae: 0.7812 - took 0.6 sec
Epoch 104/3000 | val_loss: 0.9202 - val_rmse: 0.9593 - val_mae: 0.7812 - took 0.6 sec
Epoch 105/3000 | val_loss: 0.9202 - val_rmse: 0.9593 - val_mae: 0.7812 - took 0.6 sec
Epoch 106/3000 | val_loss: 0.9201 - val_rmse: 0.9592 - val_mae: 0.7812 - took 0.6 sec
Epoch 107/3000 | val_loss: 0.9201 - val_rmse: 0.9592 - val_mae: 0.7812 - took 0.6 sec
Epoch 108/3000 | val_loss: 0.9201 - val_rmse: 0.9592 - val_mae: 0.7811 - took 0.6 sec
Epoch 109/3000 | val_loss: 0.9200 - val_rmse: 0.9592 - val_mae: 0.7811 - took 0.6 sec
Epoch 110/3000 | val_loss: 0.9200 - val_rmse: 0.9592 - val_mae: 0.7811 - took 0.6 sec
Epoch 111/3000 | val_loss: 0.9200 - val_rmse: 0.9591 - val_mae: 0.7811 - took 0.7 sec
Epoch 112/3000 | val_loss: 0.9202 - val_rmse: 0.9593 - val_mae: 0.7813 - took 0.7 sec
Epoch 113/3000 | val_loss: 0.9203 - val_rmse: 0.9593 - val_mae: 0.7814 - took 0.6 sec
Epoch 114/3000 | val_loss: 0.9203 - val_rmse: 0.9593 - val_mae: 0.7814 - took 0.6 sec
Epoch 115/3000 | val_loss: 0.9203 - val_rmse: 0.9593 - val_mae: 0.7814 - took 0.6 sec
0.9592342159238778

Done 1 min and 13 sec
Iteration No: 2 ended. Evaluation done at random point.
Time taken: 73.3186
Function value obtained: 0.9592
Current minimum: 0.9592
Iteration No: 3 started. Evaluating function at random point.
0.8544098834655008 76 0
0.9592342159238778
Epoch 1/3000  | val_loss: 14.0729 - val_rmse: 3.7514 - val_mae: 3.5811 - took 0.7 sec
Epoch 2/3000  | val_loss: 14.0213 - val_rmse: 3.7445 - val_mae: 3.5743 - took 0.7 sec
Epoch 3/3000  | val_loss: 13.6708 - val_rmse: 3.6974 - val_mae: 3.5270 - took 0.7 sec
Epoch 4/3000  | val_loss: 11.7696 - val_rmse: 3.4307 - val_mae: 3.2522 - took 0.7 sec
Epoch 5/3000  | val_loss: 7.5670 - val_rmse: 2.7508 - val_mae: 2.5067 - took 0.7 sec
Epoch 6/3000  | val_loss: 4.7855 - val_rmse: 2.1876 - val_mae: 1.8899 - took 0.7 sec
Epoch 7/3000  | val_loss: 3.5488 - val_rmse: 1.8838 - val_mae: 1.5877 - took 0.7 sec
Epoch 8/3000  | val_loss: 2.9192 - val_rmse: 1.7086 - val_mae: 1.4282 - took 0.7 sec
